gender,pace_5k_sec,time_5k_sec,finish_time_sec,age
1,277.0,1386.0,5900,36.0
1,257.0,1286.0,5900,47.0
1,283.0,1416.0,5901,51.0
1,280.0,1399.0,5901,42.0
1,268.0,1341.0,5901,41.0
1,274.0,1372.0,5901,44.0
1,271.0,1353.0,5902,42.0
1,263.0,1314.0,5902,36.0
1,252.0,1262.0,5902,27.0
1,260.0,1298.0,5903,33.0
0,282.0,1412.0,5903,36.0
1,277.0,1384.0,5903,35.0
1,274.0,1371.0,5903,23.0
1,282.0,1410.0,5903,33.0
1,273.0,1365.0,5904,28.0
1,236.0,1182.0,5905,29.0
1,277.0,1385.0,5906,32.0
1,270.0,1350.0,5907,54.0
1,250.0,1252.0,5907,31.0
1,277.0,1385.0,5907,38.0
1,267.0,1337.0,5909,52.0
0,279.0,1397.0,5909,38.0
1,269.0,1346.0,5910,36.0
1,282.0,1411.0,5911,30.0
1,258.0,1289.0,5912,37.0
1,274.0,1369.0,5912,49.0
1,276.0,1379.0,5912,40.0
1,261.0,1307.0,5912,69.0
1,275.0,1375.0,5912,34.0
1,271.0,1357.0,5912,43.0
1,274.0,1371.0,5913,23.0
1,270.0,1349.0,5914,30.0
1,266.0,1330.0,5914,47.0
1,276.0,1382.0,5914,39.0
1,265.0,1325.0,5916,31.0
1,288.0,1438.0,5916,32.0
1,271.0,1353.0,5917,44.0
1,279.0,1394.0,5919,39.0
1,275.0,1376.0,5919,30.0
1,274.0,1368.0,5919,39.0
1,273.0,1363.0,5919,26.0
1,277.0,1383.0,5919,41.0
1,277.0,1386.0,5920,39.0
1,258.0,1290.0,5920,32.0
1,261.0,1306.0,5921,47.0
0,268.0,1342.0,5921,43.0
1,279.0,1393.0,5921,27.0
1,279.0,1393.0,5921,42.0
1,263.0,1317.0,5922,41.0
1,261.0,1303.0,5922,47.0
1,267.0,1333.0,5923,27.0
1,270.0,1351.0,5924,51.0
1,275.0,1374.0,5926,26.0
1,283.0,1415.0,5926,33.0
1,257.0,1283.0,5929,51.0
1,273.0,1364.0,5929,38.0
1,277.0,1383.0,5929,45.0
1,265.0,1326.0,5929,40.0
1,262.0,1311.0,5930,50.0
1,274.0,1371.0,5931,56.0
1,276.0,1379.0,5932,33.0
1,266.0,1330.0,5932,40.0
1,277.0,1385.0,5933,32.0
1,271.0,1356.0,5934,26.0
1,277.0,1385.0,5934,41.0
1,262.0,1311.0,5935,41.0
1,284.0,1422.0,5940,42.0
1,277.0,1387.0,5940,25.0
1,265.0,1327.0,5940,44.0
1,268.0,1338.0,5941,31.0
1,272.0,1362.0,5942,50.0
1,267.0,1336.0,5942,31.0
1,264.0,1322.0,5943,24.0
0,257.0,1286.0,5943,34.0
1,280.0,1398.0,5943,44.0
1,288.0,1438.0,5944,38.0
1,276.0,1378.0,5946,44.0
1,304.0,1522.0,5946,40.0
1,279.0,1396.0,5946,62.0
1,265.0,1325.0,5947,37.0
1,272.0,1361.0,5947,60.0
1,271.0,1353.0,5947,20.0
1,267.0,1334.0,5947,38.0
0,283.0,1416.0,5947,28.0
1,279.0,1397.0,5948,33.0
1,278.0,1388.0,5949,35.0
1,273.0,1367.0,5950,19.0
1,265.0,1324.0,5951,46.0
1,270.0,1350.0,5951,43.0
1,274.0,1369.0,5952,38.0
0,267.0,1336.0,5953,28.0
1,276.0,1382.0,5955,39.0
1,271.0,1353.0,5955,43.0
1,271.0,1355.0,5956,35.0
1,264.0,1318.0,5956,30.0
1,279.0,1395.0,5957,44.0
1,279.0,1394.0,5959,47.0
1,277.0,1383.0,5960,53.0
1,265.0,1323.0,5960,39.0
0,275.0,1373.0,5961,38.0
1,268.0,1340.0,5961,37.0
1,275.0,1373.0,5962,36.0
1,267.0,1334.0,5962,39.0
1,269.0,1344.0,5964,39.0
1,268.0,1339.0,5964,30.0
1,275.0,1377.0,5964,38.0
1,272.0,1358.0,5964,41.0
1,276.0,1382.0,5964,34.0
1,278.0,1391.0,5965,24.0
1,277.0,1385.0,5966,40.0
1,278.0,1390.0,5966,41.0
1,284.0,1419.0,5967,44.0
1,266.0,1329.0,5967,32.0
1,284.0,1422.0,5967,23.0
1,269.0,1343.0,5968,31.0
1,276.0,1380.0,5969,42.0
1,277.0,1383.0,5970,33.0
1,287.0,1434.0,5970,43.0
0,279.0,1397.0,5970,51.0
1,277.0,1383.0,5971,47.0
1,261.0,1307.0,5971,25.0
1,276.0,1382.0,5972,45.0
1,256.0,1280.0,5972,33.0
1,275.0,1375.0,5972,33.0
1,275.0,1373.0,5972,53.0
1,284.0,1421.0,5972,48.0
1,261.0,1304.0,5972,38.0
1,274.0,1370.0,5973,60.0
1,274.0,1368.0,5974,42.0
1,276.0,1378.0,5974,40.0
1,283.0,1416.0,5974,34.0
1,275.0,1376.0,5975,56.0
1,276.0,1381.0,5975,30.0
1,283.0,1413.0,5976,45.0
1,262.0,1312.0,5976,33.0
1,278.0,1389.0,5976,27.0
1,274.0,1368.0,5976,56.0
1,270.0,1348.0,5976,43.0
0,268.0,1342.0,5977,26.0
1,277.0,1385.0,5977,43.0
0,277.0,1383.0,5977,50.0
1,276.0,1379.0,5977,46.0
1,269.0,1346.0,5980,30.0
1,269.0,1347.0,5981,28.0
1,276.0,1380.0,5981,33.0
1,277.0,1385.0,5982,45.0
1,281.0,1403.0,5982,36.0
1,270.0,1351.0,5983,42.0
1,281.0,1406.0,5984,52.0
1,277.0,1383.0,5984,41.0
1,276.0,1380.0,5984,29.0
1,261.0,1307.0,5985,41.0
1,277.0,1384.0,5986,39.0
1,277.0,1385.0,5986,32.0
1,284.0,1419.0,5986,43.0
1,275.0,1377.0,5986,67.0
1,283.0,1413.0,5986,28.0
1,270.0,1349.0,5987,36.0
1,266.0,1332.0,5987,43.0
1,284.0,1421.0,5988,29.0
1,276.0,1381.0,5988,40.0
1,271.0,1354.0,5989,31.0
1,273.0,1366.0,5989,19.0
1,255.0,1276.0,5989,29.0
1,267.0,1337.0,5990,46.0
1,277.0,1385.0,5990,42.0
1,279.0,1394.0,5990,24.0
1,280.0,1400.0,5990,44.0
1,279.0,1394.0,5991,55.0
1,275.0,1375.0,5991,44.0
1,277.0,1384.0,5992,39.0
1,272.0,1359.0,5993,41.0
1,278.0,1388.0,5994,36.0
1,260.0,1302.0,5995,33.0
1,285.0,1425.0,5996,23.0
1,269.0,1343.0,5997,37.0
1,277.0,1387.0,5997,41.0
1,275.0,1373.0,5997,46.0
0,279.0,1394.0,5997,33.0
1,278.0,1391.0,5997,46.0
0,273.0,1367.0,5998,41.0
1,278.0,1392.0,5998,31.0
1,281.0,1406.0,5999,39.0
1,285.0,1426.0,5999,47.0
0,275.0,1373.0,6002,35.0
1,276.0,1381.0,6002,43.0
1,277.0,1383.0,6002,35.0
1,284.0,1422.0,6003,34.0
1,273.0,1364.0,6003,52.0
1,275.0,1375.0,6003,36.0
1,279.0,1395.0,6004,48.0
1,293.0,1467.0,6004,31.0
1,282.0,1408.0,6004,41.0
0,279.0,1397.0,6004,34.0
1,254.0,1268.0,6006,45.0
1,288.0,1438.0,6006,40.0
0,272.0,1362.0,6007,43.0
1,265.0,1327.0,6009,45.0
1,274.0,1372.0,6013,36.0
1,280.0,1398.0,6013,32.0
1,289.0,1445.0,6013,33.0
0,280.0,1402.0,6013,43.0
1,280.0,1402.0,6013,49.0
1,263.0,1317.0,6014,44.0
1,297.0,1487.0,6014,41.0
1,275.0,1375.0,6015,39.0
1,279.0,1394.0,6016,38.0
1,276.0,1382.0,6018,42.0
1,263.0,1316.0,6018,33.0
1,302.0,1511.0,6019,31.0
1,280.0,1398.0,6019,31.0
1,280.0,1398.0,6020,46.0
1,277.0,1386.0,6020,36.0
1,271.0,1355.0,6021,44.0
1,270.0,1348.0,6021,36.0
1,290.0,1452.0,6021,49.0
1,269.0,1347.0,6021,39.0
1,283.0,1414.0,6026,44.0
1,276.0,1378.0,6026,41.0
1,277.0,1385.0,6026,41.0
0,280.0,1401.0,6027,39.0
1,277.0,1384.0,6027,37.0
1,279.0,1397.0,6028,42.0
1,266.0,1328.0,6029,35.0
1,281.0,1407.0,6029,43.0
1,263.0,1314.0,6031,37.0
1,282.0,1411.0,6031,42.0
1,272.0,1360.0,6032,23.0
1,282.0,1411.0,6034,28.0
1,277.0,1385.0,6035,47.0
1,279.0,1397.0,6035,61.0
1,268.0,1339.0,6036,40.0
1,285.0,1425.0,6036,38.0
1,274.0,1372.0,6039,36.0
1,276.0,1379.0,6041,49.0
1,266.0,1330.0,6041,48.0
1,286.0,1432.0,6042,53.0
1,267.0,1334.0,6042,38.0
0,268.0,1339.0,6043,26.0
1,276.0,1380.0,6043,36.0
1,284.0,1418.0,6043,24.0
1,285.0,1423.0,6044,40.0
1,287.0,1434.0,6044,51.0
1,287.0,1434.0,6044,44.0
1,287.0,1434.0,6045,42.0
0,280.0,1400.0,6045,44.0
1,276.0,1380.0,6046,32.0
1,291.0,1455.0,6046,48.0
1,276.0,1379.0,6046,29.0
0,290.0,1451.0,6047,26.0
1,289.0,1444.0,6047,59.0
1,274.0,1368.0,6048,19.0
1,271.0,1356.0,6049,41.0
1,283.0,1416.0,6051,34.0
1,282.0,1411.0,6051,39.0
1,268.0,1340.0,6051,36.0
1,283.0,1415.0,6051,36.0
1,270.0,1348.0,6051,31.0
1,288.0,1438.0,6052,54.0
0,288.0,1440.0,6053,38.0
0,283.0,1417.0,6054,32.0
0,280.0,1398.0,6056,32.0
1,286.0,1431.0,6056,51.0
0,286.0,1431.0,6057,28.0
1,285.0,1425.0,6058,57.0
1,279.0,1393.0,6061,30.0
1,264.0,1318.0,6062,43.0
1,286.0,1432.0,6062,52.0
1,282.0,1409.0,6063,41.0
1,256.0,1280.0,6065,46.0
0,274.0,1371.0,6066,47.0
1,292.0,1462.0,6067,34.0
1,285.0,1424.0,6067,47.0
1,285.0,1426.0,6068,33.0
1,276.0,1379.0,6068,42.0
1,267.0,1335.0,6068,46.0
1,293.0,1463.0,6069,33.0
0,285.0,1425.0,6070,22.0
1,293.0,1464.0,6070,47.0
0,287.0,1437.0,6071,43.0
1,276.0,1381.0,6071,37.0
0,288.0,1441.0,6072,47.0
1,269.0,1346.0,6072,44.0
1,260.0,1302.0,6072,25.0
0,283.0,1416.0,6073,33.0
1,278.0,1391.0,6073,29.0
1,286.0,1431.0,6074,44.0
1,266.0,1330.0,6074,25.0
1,285.0,1427.0,6075,49.0
1,270.0,1349.0,6075,49.0
1,287.0,1437.0,6076,28.0
1,272.0,1361.0,6076,46.0
1,278.0,1389.0,6079,43.0
1,277.0,1384.0,6080,41.0
1,267.0,1334.0,6080,26.0
1,282.0,1411.0,6080,31.0
1,276.0,1378.0,6080,20.0
1,289.0,1443.0,6081,51.0
1,267.0,1337.0,6081,38.0
1,278.0,1389.0,6082,42.0
1,265.0,1324.0,6082,45.0
1,282.0,1409.0,6083,37.0
1,269.0,1347.0,6083,34.0
1,284.0,1422.0,6083,53.0
1,276.0,1382.0,6083,25.0
1,301.0,1506.0,6083,31.0
1,296.0,1481.0,6083,24.5
1,286.0,1432.0,6083,33.0
1,266.0,1328.0,6084,31.0
1,284.0,1419.0,6084,45.0
1,278.0,1388.0,6084,39.0
1,288.0,1438.0,6088,30.0
0,253.0,1266.0,6088,37.0
1,280.0,1401.0,6089,28.0
1,274.0,1368.0,6089,44.0
1,297.0,1484.0,6089,41.0
1,281.0,1407.0,6089,40.0
1,286.0,1431.0,6090,46.0
1,280.0,1402.0,6090,45.0
1,278.0,1389.0,6091,28.0
1,282.0,1410.0,6091,33.0
1,300.0,1502.0,6091,22.0
1,290.0,1449.0,6093,44.0
1,283.0,1414.0,6093,38.0
1,290.0,1450.0,6094,36.0
0,287.0,1436.0,6095,51.0
1,271.0,1357.0,6095,29.0
1,279.0,1393.0,6096,50.0
1,278.0,1390.0,6098,50.0
1,280.0,1399.0,6098,47.0
1,286.0,1431.0,6098,42.0
1,288.0,1442.0,6100,47.0
1,287.0,1437.0,6100,26.0
0,281.0,1403.0,6100,32.0
1,286.0,1429.0,6100,48.0
1,284.0,1420.0,6101,24.0
1,275.0,1377.0,6102,55.0
1,283.0,1415.0,6103,71.0
1,271.0,1353.0,6103,39.0
1,289.0,1445.0,6103,31.0
0,268.0,1338.0,6105,27.0
1,261.0,1307.0,6106,48.0
1,273.0,1363.0,6106,29.0
1,272.0,1359.0,6109,27.0
1,282.0,1408.0,6109,27.0
1,277.0,1383.0,6109,26.0
1,269.0,1343.0,6109,41.0
1,271.0,1357.0,6110,50.0
1,289.0,1444.0,6111,46.0
1,278.0,1391.0,6112,39.0
1,271.0,1354.0,6113,30.0
1,276.0,1379.0,6113,43.0
1,257.0,1283.0,6114,41.0
1,288.0,1440.0,6115,27.0
0,284.0,1418.0,6116,42.0
1,269.0,1346.0,6116,55.0
0,280.0,1399.0,6116,42.0
1,289.0,1445.0,6116,21.0
1,286.0,1429.0,6117,47.0
1,279.0,1396.0,6118,49.0
1,287.0,1433.0,6118,30.0
1,277.0,1386.0,6118,37.0
1,278.0,1389.0,6118,37.0
1,286.0,1430.0,6118,40.0
1,283.0,1413.0,6118,35.0
1,270.0,1352.0,6119,29.0
1,292.0,1462.0,6119,34.0
1,288.0,1438.0,6119,28.0
1,278.0,1392.0,6120,34.0
1,286.0,1431.0,6121,24.0
1,288.0,1440.0,6122,34.5
1,292.0,1459.0,6122,23.0
1,275.0,1373.0,6123,33.0
1,270.0,1351.0,6123,41.0
1,261.0,1307.0,6123,52.0
1,278.0,1389.0,6124,54.0
1,285.0,1426.0,6124,46.0
1,288.0,1440.0,6124,40.0
1,268.0,1342.0,6124,41.0
0,287.0,1437.0,6124,23.0
1,285.0,1423.0,6124,48.0
1,283.0,1415.0,6124,33.0
0,259.0,1296.0,6125,44.5
1,285.0,1425.0,6126,43.0
1,269.0,1345.0,6127,23.0
1,287.0,1435.0,6128,29.0
1,264.0,1319.0,6129,43.0
1,286.0,1428.0,6129,50.0
1,275.0,1374.0,6129,39.0
1,267.0,1333.0,6131,46.0
1,297.0,1483.0,6131,33.0
1,302.0,1512.0,6132,38.0
1,283.0,1415.0,6132,51.0
1,295.0,1475.0,6132,24.0
1,290.0,1451.0,6134,39.0
1,276.0,1378.0,6134,37.0
1,280.0,1398.0,6135,44.0
1,284.0,1418.0,6136,38.0
1,280.0,1401.0,6136,35.0
1,288.0,1439.0,6137,49.0
1,293.0,1463.0,6137,48.0
0,284.0,1418.0,6137,38.0
1,272.0,1360.0,6138,27.0
1,283.0,1417.0,6138,44.0
1,287.0,1436.0,6139,64.0
1,283.0,1413.0,6141,24.5
1,287.0,1434.0,6142,26.0
1,281.0,1403.0,6142,44.0
1,286.0,1431.0,6142,28.0
1,288.0,1442.0,6142,36.0
1,287.0,1437.0,6143,37.0
1,268.0,1339.0,6143,38.0
1,290.0,1450.0,6143,24.0
1,286.0,1431.0,6144,22.0
1,293.0,1465.0,6144,20.0
0,284.0,1418.0,6144,35.0
0,281.0,1406.0,6145,37.0
1,286.0,1432.0,6145,23.0
1,282.0,1409.0,6145,50.0
1,279.0,1395.0,6146,41.0
1,285.0,1425.0,6147,38.0
1,290.0,1449.0,6147,27.0
1,286.0,1430.0,6147,44.0
1,342.0,1709.0,6147,42.0
1,289.0,1447.0,6148,28.0
1,284.0,1420.0,6149,48.0
1,289.0,1447.0,6149,28.0
1,263.0,1317.0,6149,24.5
0,281.0,1403.0,6150,39.0
1,281.0,1403.0,6150,36.0
1,292.0,1458.0,6151,33.0
1,291.0,1453.0,6152,20.0
1,276.0,1381.0,6152,46.0
1,276.0,1379.0,6152,51.0
1,287.0,1437.0,6153,68.0
1,273.0,1366.0,6153,38.0
1,275.0,1374.0,6154,66.0
1,290.0,1451.0,6155,53.0
0,286.0,1432.0,6155,42.0
1,287.0,1434.0,6155,51.0
1,283.0,1415.0,6156,33.0
1,286.0,1429.0,6156,55.0
1,289.0,1445.0,6157,41.0
1,289.0,1446.0,6157,28.0
1,298.0,1489.0,6158,30.0
1,266.0,1332.0,6159,42.0
1,275.0,1374.0,6159,45.0
1,282.0,1411.0,6161,40.0
1,284.0,1421.0,6162,35.0
1,279.0,1393.0,6162,39.0
1,272.0,1358.0,6164,55.0
1,275.0,1377.0,6164,30.0
1,286.0,1429.0,6164,48.0
1,272.0,1359.0,6165,46.0
1,277.0,1383.0,6165,56.0
1,256.0,1278.0,6165,38.0
1,297.0,1484.0,6166,24.0
1,272.0,1362.0,6166,47.0
1,288.0,1440.0,6166,44.0
1,290.0,1452.0,6167,46.0
1,280.0,1399.0,6167,37.0
1,293.0,1465.0,6168,52.0
1,284.0,1420.0,6168,32.0
1,275.0,1373.0,6169,50.0
1,274.0,1369.0,6169,50.0
0,287.0,1437.0,6169,51.0
1,289.0,1444.0,6169,40.0
0,272.0,1362.0,6170,30.0
1,292.0,1461.0,6170,50.0
1,278.0,1388.0,6171,47.0
1,286.0,1431.0,6171,42.0
1,331.0,1655.0,6172,53.0
1,305.0,1526.0,6173,23.0
1,304.0,1520.0,6173,27.0
1,277.0,1387.0,6173,47.0
1,305.0,1524.0,6173,49.0
1,286.0,1431.0,6173,25.0
1,280.0,1401.0,6174,41.0
1,293.0,1463.0,6174,46.0
1,273.0,1363.0,6176,64.0
1,283.0,1416.0,6176,40.0
0,290.0,1450.0,6176,41.0
1,289.0,1444.0,6178,35.0
1,291.0,1456.0,6178,41.0
1,288.0,1441.0,6179,31.0
1,293.0,1465.0,6179,41.0
1,275.0,1375.0,6179,20.0
1,296.0,1482.0,6182,58.0
1,283.0,1416.0,6183,46.0
1,292.0,1459.0,6185,36.0
1,291.0,1454.0,6185,50.0
1,290.0,1452.0,6186,35.0
1,268.0,1339.0,6187,26.0
1,284.0,1418.0,6188,44.0
1,291.0,1456.0,6188,38.0
1,279.0,1397.0,6188,39.0
1,281.0,1407.0,6188,50.0
1,276.0,1378.0,6190,49.0
1,278.0,1391.0,6190,33.0
1,269.0,1345.0,6190,51.0
1,294.0,1469.0,6191,43.0
0,287.0,1435.0,6192,43.0
1,285.0,1423.0,6192,48.0
1,276.0,1382.0,6192,34.0
1,295.0,1474.0,6193,41.0
1,278.0,1388.0,6193,53.0
1,292.0,1459.0,6194,50.0
1,275.0,1377.0,6197,35.0
1,272.0,1359.0,6197,45.0
1,284.0,1419.0,6197,43.0
1,289.0,1444.0,6197,38.0
1,280.0,1400.0,6198,49.0
1,287.0,1435.0,6198,31.0
1,296.0,1481.0,6199,47.0
1,292.0,1461.0,6199,56.0
1,290.0,1448.0,6200,47.0
1,274.0,1369.0,6200,29.0
1,276.0,1382.0,6200,37.0
1,302.0,1509.0,6201,30.0
1,289.0,1443.0,6201,62.0
1,291.0,1457.0,6202,29.0
1,262.0,1308.0,6202,24.0
1,289.0,1443.0,6202,40.0
1,287.0,1433.0,6203,31.0
1,267.0,1336.0,6204,48.0
0,290.0,1448.0,6204,22.0
1,271.0,1356.0,6204,29.0
1,279.0,1396.0,6205,54.0
1,287.0,1433.0,6206,33.0
1,287.0,1436.0,6207,44.0
1,296.0,1479.0,6207,38.0
1,282.0,1410.0,6207,42.0
1,257.0,1285.0,6207,39.0
0,294.0,1470.0,6207,34.0
1,272.0,1358.0,6208,50.0
1,281.0,1403.0,6208,51.0
1,294.0,1470.0,6210,32.0
1,276.0,1381.0,6210,44.0
0,286.0,1432.0,6211,29.0
1,282.0,1412.0,6212,26.0
1,284.0,1420.0,6213,37.0
1,290.0,1450.0,6213,40.0
1,281.0,1407.0,6213,33.0
1,288.0,1442.0,6213,35.0
1,269.0,1345.0,6213,47.0
1,260.0,1301.0,6214,41.0
1,289.0,1443.0,6214,26.0
1,277.0,1386.0,6215,36.0
1,287.0,1435.0,6215,39.0
1,289.0,1443.0,6216,32.0
1,294.0,1470.0,6216,28.0
1,277.0,1383.0,6217,30.0
1,269.0,1346.0,6217,27.0
1,284.0,1418.0,6218,44.0
1,289.0,1444.0,6218,42.0
1,289.0,1446.0,6218,39.0
1,262.0,1311.0,6218,47.0
1,276.0,1381.0,6219,47.0
1,277.0,1387.0,6219,34.0
1,278.0,1390.0,6219,41.0
1,290.0,1448.0,6219,46.0
1,287.0,1437.0,6220,61.0
1,292.0,1459.0,6220,47.0
1,281.0,1403.0,6220,53.0
1,295.0,1474.0,6220,48.0
1,287.0,1433.0,6220,27.0
1,268.0,1339.0,6220,43.0
1,274.0,1372.0,6221,53.0
1,249.0,1244.0,6221,33.0
1,289.0,1444.0,6221,34.0
1,301.0,1503.0,6222,35.0
1,283.0,1413.0,6223,30.0
1,300.0,1500.0,6224,55.0
1,290.0,1452.0,6224,32.0
0,279.0,1394.0,6224,41.0
1,286.0,1432.0,6224,48.0
1,289.0,1444.0,6224,63.0
1,286.0,1428.0,6224,26.0
1,288.0,1440.0,6224,49.0
1,292.0,1458.0,6224,49.0
1,283.0,1414.0,6225,45.0
1,288.0,1442.0,6225,35.0
1,277.0,1386.0,6225,42.0
0,283.0,1414.0,6226,42.0
0,288.0,1440.0,6226,33.0
1,,,6226,36.0
1,296.0,1478.0,6227,27.0
1,290.0,1450.0,6227,48.0
1,290.0,1452.0,6227,40.0
1,288.0,1440.0,6227,23.0
1,291.0,1455.0,6227,28.0
1,295.0,1475.0,6228,44.0
1,293.0,1466.0,6228,37.0
1,287.0,1434.0,6228,32.0
1,280.0,1398.0,6228,50.0
1,261.0,1306.0,6229,38.0
1,290.0,1450.0,6229,21.0
1,290.0,1452.0,6229,33.0
1,292.0,1462.0,6229,23.0
1,285.0,1425.0,6230,47.0
1,284.0,1420.0,6231,39.0
1,271.0,1353.0,6232,45.0
1,288.0,1440.0,6232,59.0
1,293.0,1465.0,6233,23.0
1,295.0,1476.0,6233,27.0
1,286.0,1430.0,6234,32.0
1,282.0,1411.0,6234,47.0
1,285.0,1425.0,6234,27.0
1,301.0,1506.0,6234,31.0
1,286.0,1432.0,6235,66.0
1,272.0,1358.0,6235,26.0
1,288.0,1439.0,6235,40.0
1,291.0,1454.0,6236,47.0
1,290.0,1448.0,6237,32.0
0,289.0,1445.0,6237,30.0
1,308.0,1539.0,6237,25.0
1,295.0,1476.0,6237,40.0
1,287.0,1437.0,6238,28.0
1,288.0,1441.0,6238,44.0
1,292.0,1458.0,6238,51.0
1,293.0,1463.0,6238,38.0
1,288.0,1442.0,6239,39.0
1,295.0,1477.0,6239,19.0
1,276.0,1378.0,6239,20.0
1,284.0,1418.0,6240,44.0
1,293.0,1465.0,6240,35.0
1,291.0,1455.0,6240,59.0
1,297.0,1483.0,6240,49.0
1,290.0,1449.0,6241,42.0
1,275.0,1376.0,6242,38.0
1,285.0,1424.0,6242,62.0
0,290.0,1448.0,6242,22.0
1,285.0,1424.0,6242,65.0
1,283.0,1414.0,6243,54.0
1,279.0,1396.0,6243,60.0
0,288.0,1442.0,6243,38.0
1,298.0,1492.0,6243,32.0
1,275.0,1377.0,6244,41.0
1,278.0,1390.0,6244,46.0
1,289.0,1447.0,6245,39.0
1,290.0,1452.0,6245,36.0
1,293.0,1463.0,6245,42.0
1,282.0,1411.0,6245,41.0
1,290.0,1450.0,6245,37.0
1,282.0,1409.0,6245,40.0
1,301.0,1507.0,6246,44.0
1,286.0,1432.0,6246,38.0
1,275.0,1377.0,6247,32.0
1,295.0,1477.0,6247,49.0
1,291.0,1453.0,6248,30.0
1,290.0,1451.0,6250,38.0
1,277.0,1387.0,6250,42.0
1,289.0,1445.0,6250,33.0
1,292.0,1459.0,6251,39.0
1,299.0,1496.0,6251,41.0
1,296.0,1481.0,6252,33.0
1,299.0,1495.0,6253,40.0
1,306.0,1529.0,6254,44.0
1,288.0,1442.0,6255,42.0
1,276.0,1382.0,6255,39.0
0,286.0,1431.0,6256,29.0
1,295.0,1474.0,6256,39.0
1,297.0,1487.0,6256,45.0
1,291.0,1455.0,6256,29.0
0,288.0,1442.0,6256,54.0
1,288.0,1438.0,6256,47.0
1,295.0,1475.0,6256,34.0
1,292.0,1460.0,6257,21.0
1,293.0,1464.0,6258,47.0
1,294.0,1469.0,6258,44.0
1,288.0,1440.0,6258,41.0
0,308.0,1541.0,6259,36.0
1,283.0,1413.0,6259,36.0
1,285.0,1424.0,6259,57.0
0,284.0,1418.0,6259,38.0
0,290.0,1450.0,6259,44.0
1,272.0,1361.0,6260,40.0
1,282.0,1411.0,6262,48.0
1,293.0,1465.0,6262,21.0
1,280.0,1402.0,6263,47.0
1,296.0,1478.0,6263,38.0
1,292.0,1458.0,6263,32.0
1,282.0,1409.0,6264,51.0
0,275.0,1375.0,6264,41.0
1,293.0,1465.0,6264,53.0
1,296.0,1479.0,6264,43.0
1,294.0,1472.0,6265,35.0
1,280.0,1398.0,6265,30.0
1,279.0,1395.0,6265,47.0
1,296.0,1479.0,6266,40.0
1,299.0,1493.0,6266,21.0
1,288.0,1439.0,6267,23.0
1,278.0,1389.0,6267,28.0
1,274.0,1368.0,6267,28.0
0,287.0,1436.0,6267,52.0
1,280.0,1399.0,6269,43.0
1,290.0,1449.0,6269,30.0
1,285.0,1425.0,6270,41.0
1,247.0,1237.0,6271,49.0
1,288.0,1442.0,6271,42.0
1,272.0,1360.0,6271,60.0
1,295.0,1473.0,6272,47.0
1,261.0,1303.0,6272,43.0
1,293.0,1464.0,6272,36.0
1,294.0,1471.0,6272,51.0
1,305.0,1524.0,6273,46.0
1,292.0,1459.0,6274,41.0
1,298.0,1489.0,6274,64.0
0,293.0,1467.0,6274,40.0
1,286.0,1432.0,6275,48.0
1,294.0,1468.0,6275,54.0
1,288.0,1440.0,6275,44.0
0,298.0,1489.0,6275,44.0
0,288.0,1440.0,6275,46.0
1,295.0,1476.0,6275,28.0
1,292.0,1459.0,6276,41.0
1,295.0,1473.0,6276,47.0
1,291.0,1453.0,6276,33.0
1,279.0,1393.0,6277,32.0
1,296.0,1480.0,6278,39.0
1,284.0,1420.0,6278,53.0
1,288.0,1438.0,6278,48.0
1,293.0,1466.0,6278,48.0
1,275.0,1374.0,6279,43.0
1,293.0,1463.0,6280,53.0
0,287.0,1437.0,6280,34.0
1,298.0,1490.0,6281,33.0
1,280.0,1399.0,6281,48.0
1,279.0,1394.0,6281,44.0
1,261.0,1304.0,6282,33.0
1,300.0,1501.0,6282,49.0
1,293.0,1466.0,6282,34.0
1,268.0,1341.0,6283,30.0
1,280.0,1399.0,6283,31.0
1,294.0,1469.0,6284,37.0
1,288.0,1440.0,6284,28.0
1,262.0,1309.0,6284,33.0
1,283.0,1414.0,6285,37.0
1,292.0,1462.0,6285,40.0
1,293.0,1467.0,6285,54.0
1,294.0,1471.0,6285,49.0
1,289.0,1447.0,6285,35.0
0,286.0,1428.0,6287,30.0
1,267.0,1336.0,6287,31.0
1,296.0,1479.0,6288,44.0
1,295.0,1477.0,6289,34.0
1,293.0,1465.0,6290,45.0
1,299.0,1493.0,6290,35.0
1,285.0,1423.0,6290,35.0
1,310.0,1552.0,6290,28.0
1,280.0,1400.0,6291,35.0
1,300.0,1499.0,6292,33.0
1,295.0,1474.0,6292,33.0
1,284.0,1421.0,6292,50.0
1,288.0,1442.0,6292,52.0
0,290.0,1452.0,6295,39.0
1,300.0,1498.0,6295,31.0
1,287.0,1436.0,6295,32.0
1,298.0,1490.0,6295,34.0
0,297.0,1483.0,6296,29.0
1,280.0,1399.0,6296,29.0
1,302.0,1509.0,6297,47.0
1,292.0,1461.0,6297,39.0
0,287.0,1437.0,6300,45.0
1,279.0,1396.0,6300,29.0
1,294.0,1471.0,6300,42.0
1,268.0,1338.0,6301,40.0
0,284.0,1421.0,6301,32.0
1,318.0,1588.0,6302,27.0
1,298.0,1490.0,6302,49.0
1,291.0,1455.0,6302,23.0
1,306.0,1529.0,6302,31.0
1,296.0,1481.0,6302,42.0
1,295.0,1476.0,6302,37.0
0,291.0,1455.0,6304,47.0
1,283.0,1414.0,6304,32.0
